516,10,24,8,315,59,165268
608,0,00,1,23,1,403025
1156,10,29,0,2,0,11237
1022,5,36,24,897,1240,423786
769,17,02,233,29100,6478,26077
0,0,48,124,48100,3656,916776
638,5,33,41,2774,568,49169
707,0,37,1,39,5,104980
981,10,30,10,76,10,40015
742,14,05,0,47,5,17784
242,5,00,193,10900,1509,2325292
1062,20,25,2,306,12,2417
1052,10,43,74,3473,583,82016
74,19,22,0,1,0,341058
521,20,44,0,0,0,830
485,10,43,8,108,20,9405
952,5,00,0,21,0,1841531
902,6,19,12,249,34,87682
139,5,09,0,23,6,63
1056,10,20,5,419,32,20822
804,2,12,15,335,47,143726
1068,20,24,4,34,3,1174
366,17,10,10,2336,54,393655
107,10,04,2,100,17,738016
386,5,13,644,99700,12400,204998
418,10,47,59,2332,363,50442
103,10,46,30,317,19,90704
332,10,13,87,1893,288,26378
262,5,09,31,1052,265,559034
71,5,43,75,1064,180,28069
748,1,38,2049,10500,6320,315446
474,0,17,65,57300,5285,1156478
74,19,50,10,902,134,341058
920,14,42,5,3246,149,823
583,10,18,845,1033,881,29577
86,10,38,28,1654,305,74245
516,10,15,9,163,27,165268
657,10,13,61,1346,212,1403057
657,10,24,67,3165,920,1403057
233,14,18,0,168,8,3576
325,10,49,0,50,3,147595
285,20,47,42,277,67,323
842,0,00,873,33500,8465,272116
272,5,17,1,176,11,43844
854,5,08,10,188,33,38858
862,10,26,89,2614,699,10365
682,5,05,113,3787,339,1172518
1165,5,27,0,60,15,64073
204,5,39,12,849,100,72214
182,10,25,12,725,152,143743
923,5,06,10,282,37,60805
227,17,15,12,496,55,39101
1032,9,40,139,9280,1651,53398
352,16,27,0,0,0,289
704,5,05,35,573,72,103301
663,5,00,21,1204,122,1007396
361,10,01,148,3594,709,417026
272,5,44,4,1841,114,43844
485,10,30,2,91,30,9405
403,5,26,1,403,90,119563
495,5,00,0,6,1,511
1156,10,13,0,3,0,11237
487,20,40,29,510,108,66237
275,5,51,4,235,65,11104
1143,10,43,128,3788,619,18269
700,20,07,1,32,10,1892
781,5,00,156,1475,243,142456
463,17,00,3,753,87,501049
742,14,04,1,73,8,17784
667,5,35,180,2878,558,155645
403,5,11,5,364,53,119563
71,5,55,25,501,114,28069
60,19,27,0,32,6,378
262,5,30,142,3894,1349,559034
781,5,29,42,937,339,142456
707,0,21,8,26,8,104980
39,14,26,0,7,1,3745
25,10,22,41,1900,410,89886
215,17,26,13,114,31,131670
542,17,14,9,3080,85,183420
670,3,04,56,4026,856,738781
667,5,40,44,253,14,155645
471,16,46,0,90,5,6812
804,2,59,1,20,2,143726
410,10,45,1561,24700,33500,254537
695,0,52,0,3,1,284
786,5,19,382,3087,361,3867028
171,5,00,3,187,19,9478
132,10,59,33,1061,208,6119
935,5,00,2,842,137,1055592
542,17,37,3,596,45,183420
805,10,22,19,548,25,13297
963,20,02,0,111,8,10123
63,6,33,9,367,54,196619
516,10,33,3,141,21,165268
1064,20,25,0,0,0,26
663,5,57,36,832,140,1007396
713,10,47,0,70,14,95378
596,19,38,2,266,17,28
508,0,00,190,50500,2058,541870
403,5,28,8,797,183,119563
182,10,11,34,1103,198,143743
264,5,44,7,442,89,29446
691,5,52,74,2089,300,25451
215,17,54,8,3447,187,131670
951,5,44,221,16200,3865,66088
1012,16,24,224,5205,922,339394
804,2,02,13,365,33,143726
77,6,46,258,17300,4499,174650
670,3,07,82,10700,1894,738781
366,17,56,23,65200,1220,393655
1162,5,22,46,991,140,3797765
1068,20,38,0,16,2,1174
621,5,01,8,4438,485,4204142
215,17,49,7,644,58,131670
934,5,37,363,4828,1856,115213
1171,14,49,33,1637,310,6342
575,20,51,0,0,0,88
726,5,21,117,4189,967,21803
657,10,18,10,425,82,1403057
263,5,33,116,7040,1032,7120051
809,0,36,95,36900,5201,431122
670,3,43,80,1788,302,738781
165,5,00,1,12,0,118741
508,0,41,182,77100,5608,541870
76,10,31,283,21200,7290,175629
663,5,11,380,7472,1819,1007396
428,10,44,57,1200,207,66412
799,10,02,223,2984,654,61261
338,0,00,6,169,11,564916
848,19,52,0,17,1,2295
487,20,06,73,789,85,66237
524,19,41,2,419,13,200
804,2,03,1,31,4,143726
720,19,38,4,290,13,10563
668,10,14,15,1216,211,76896
1165,5,20,20,971,126,64073
1164,0,00,18,11100,452,2389940
420,20,02,251,1250,416,106971
1034,19,47,0,0,0,3005219
516,10,07,1,73,10,165268
632,5,12,6,413,67,81613
1159,10,53,2,671,16,764
201,17,05,10,2117,196,47883
25,10,09,128,2933,606,89886
263,5,58,1223,75100,9717,7120051
705,19,00,0,21,4,74753
804,2,47,30,334,46,143726
366,17,19,5,3736,65,393655
438,19,30,6,57,4,4029
744,5,32,40,240,27,3515
868,5,43,9,1001,120,48498
1104,14,08,0,9,2,615
902,6,49,239,378,200,87682
264,5,49,0,165,35,29446
902,6,56,7,91,17,87682
319,17,00,4,266,17,140061
420,20,02,342,1611,433,106971
584,10,04,151,718,221,9923
275,5,47,1,10,0,11104
1104,14,38,0,9,1,615
24,10,42,47,1388,382,11891
379,10,07,78,734,151,45656
667,5,28,19,729,169,155645
403,5,02,17,3871,554,119563
930,0,53,41,40700,1553,206858
560,10,27,26,536,37,134096
500,5,50,330,25900,5855,169648
107,10,49,0,82,20,738016
366,17,42,2,267,15,393655
959,0,53,548,8466,1406,127475
1196,14,00,12,4846,107,44816
553,10,54,93,7022,1628,151577
682,5,19,55,2429,200,1172518
215,17,03,17,544,134,131670
994,20,00,1,25,7,14052
542,17,38,1,911,38,183420
804,2,29,0,12,1,143726
885,0,56,62,9813,1819,4127975
682,5,24,191,7382,840,1172518
847,10,16,44,1466,407,10877
704,5,13,14,460,65,103301
811,5,51,114,1631,424,67797
657,10,30,1,167,24,1403057
778,5,32,406,21200,4181,115962
1028,10,59,13,109,18,6112
988,0,02,168,53100,5563,336668
403,5,23,29,9443,975,119563
107,10,22,0,203,41,738016
999,10,59,92,1615,723,53681
1208,14,16,0,15,1,440
781,5,22,11,55,8,142456
725,5,36,81,276,99,91339
166,17,22,0,90,3,879
663,5,17,44,1361,199,1007396
663,5,24,108,2169,267,1007396
1142,10,22,13,660,50,22460
1079,0,26,1,393,19,225959
373,5,29,5,346,66,452296
190,17,23,160,7488,514,23773
793,0,10,542,9188,2047,688274
30,0,03,41,1842,305,66162
1011,10,08,62,1467,125,36505
691,5,06,1,123,22,25451
12,0,04,5955,29600,8171,669650
1160,5,36,10,416,72,2225
988,0,00,0,88,7,336668
213,17,28,54,4051,263,85070
664,19,53,0,0,0,8
366,17,42,4,1245,39,393655
657,10,07,15,765,137,1403057
420,20,44,0,0,0,106971
275,5,23,0,4,1,11104
964,20,46,13,616,33,176760
1001,10,32,0,535,84,23477
296,8,39,13,1305,178,52808
549,5,00,266,13900,3821,30459
445,0,12,251,67400,3843,338082
885,0,00,0,2,0,4127975
815,15,07,0,13,0,506878
885,0,44,56,5905,642,4127975
582,0,37,731,40500,2944,773196
878,5,06,2125,2497,2033,15375
542,17,31,5,3093,69,183420
659,0,52,14,3338,64,20674
99,0,31,18,2002,248,19347
261,16,15,1,0,0,30
262,5,28,2,113,25,559034
633,19,15,1,938,21,1754
317,5,04,81,3821,761,43105
373,5,00,6,622,87,452296
367,17,02,80,1441,103,18055
215,17,38,13,329,15,131670
657,10,55,15,561,125,1403057
967,20,36,16,267,61,211419
748,1,00,12,929,25,315446
308,14,07,0,41,3,498
325,10,51,2,46,4,147595
215,17,34,6,430,51,131670
217,14,10,1,59,4,2997
663,5,29,72,2030,445,1007396
657,10,03,34,1803,331,1403057
1155,10,23,1,28,1,42551
950,3,27,0,58,1,64
355,0,32,342,86300,5870,9789123
409,14,28,584,16000,5099,571
403,5,27,10,728,146,119563
1155,10,28,12,122,10,42551
648,10,36,96,3842,775,71832
619,5,30,52,2922,463,6059482
608,0,00,1,733,33,403025
138,5,00,2,169,10,7174024
767,10,00,4,402,39,4207811
403,5,50,16,5158,654,119563
902,6,34,13,486,92,87682
137,0,26,0,77,13,21006
304,5,46,113,8040,1833,100197
28,5,48,65,4155,589,21048
107,10,40,0,11,1,738016
848,19,26,2,12,1,2295
475,5,00,0,22,3,107335
102,20,20,36,1757,62,24429
516,10,56,31,231,5,165268
39,14,16,0,4,0,3745
742,14,49,0,28,0,17784
705,19,00,0,133,6,74753
262,5,52,59,3435,707,559034
311,14,00,3,1719,35,6461
1183,6,04,48,1138,204,76211
663,5,46,167,7218,1116,1007396
352,16,37,0,366,7,289
919,14,01,1,302,5,872
860,0,03,334,11900,2391,3653672
1001,10,59,0,494,65,23477
670,3,44,172,14400,2297,738781
393,6,57,101,2729,672,152245
673,0,28,0,1131,17,8932
704,5,05,39,1645,255,103301
508,0,00,119,49600,2832,541870
368,10,59,80,1825,296,19163
1218,19,10,1,1512,44,6229
146,0,00,4,368,21,240128
542,17,38,0,273,16,183420
408,5,00,22,485,94,23043
303,19,07,4,38,6,5527
312,10,01,351,16700,3350,86579
97,14,00,2,385,7,3643
885,0,17,5,106,11,4127975
1156,10,42,0,2,0,11237
870,5,10,0,567,109,17356
657,10,11,60,3564,645,1403057
782,19,00,0,7,0,70299
782,19,00,0,29,1,70299
663,5,37,133,2440,524,1007396
657,10,54,1,145,25,1403057
468,0,15,1,67,16,23501
546,0,33,6322,90600,44400,434485
157,0,00,5,1914,39,25963
619,5,05,41,5757,730,6059482
151,0,52,57,9133,1236,270029
366,17,31,0,306,13,393655
1116,10,59,14,614,112,11285
202,17,59,22,2407,150,3792
385,5,02,157,5055,907,58988
325,10,36,0,10,2,147595
325,10,03,0,237,26,147595
238,10,18,0,0,0,58693
1011,10,03,72,1875,163,36505
542,17,12,0,579,32,183420
486,5,04,61,5535,1222,9568
1001,10,11,0,553,82,23477
319,17,00,3,81,13,140061
1022,5,16,535,749,408,423786
126,5,54,48,2505,363,20865
663,5,48,44,582,59,1007396
1001,10,35,0,631,90,23477
707,0,07,1,165,42,104980
438,19,21,3,40,3,4029
1069,20,39,1,17,2,1436
410,10,12,152,6339,1263,254537
350,20,38,1,37,2,9104
1165,5,35,11,140,21,64073
248,14,44,0,3,0,566
961,20,31,92,8083,2814,711547
939,10,12,9,141,15,83052
494,10,49,120,3194,747,21629
817,5,00,3,280,29,422612
264,5,09,4,361,64,29446
243,5,35,11,71,21,1125
182,10,22,72,1036,216,143743
488,10,00,1380,24700,5968,236252
524,19,37,0,65,0,200
446,5,23,34,675,69,23883
670,3,52,55,5134,725,738781
542,17,42,11,9339,260,183420
1005,5,04,541,6300,12600,331205
131,10,00,1,12,3,21155
923,5,56,6,187,55,60805
314,5,45,12,1287,206,151500
1171,14,25,0,205,37,6342
94,14,23,0,983,39,12088
1059,0,15,62,5328,963,765191
704,5,45,26,1154,131,103301
998,5,00,4,493,90,13000
58,5,35,36,1094,185,7558
705,19,00,0,16,0,74753
774,5,27,18,706,104,166617
542,17,01,0,410,18,183420
663,5,14,270,2610,584,1007396
278,5,39,0,7,1,1425
326,5,53,215,805,288,11675
581,0,00,1,192,13,285677
1001,10,56,0,416,48,23477
998,5,46,34,1943,359,13000
767,10,00,3,324,36,4207811
310,14,24,2,1574,26,1702
385,5,30,159,3576,607,58988
237,5,17,29,159,29,3939
884,10,09,148,5158,1196,15334
762,0,09,232,10200,5998,490047
1156,10,33,0,3,0,11237
670,3,03,34,2324,506,738781
430,10,19,0,0,0,471
937,10,39,50,5772,785,336735
215,17,53,8,1788,104,131670
0,0,48,158,42800,3341,916776
902,6,34,12,286,63,87682
936,10,54,76,1023,172,75379
670,3,20,44,3256,461,738781
885,0,00,0,2,0,4127975
936,10,18,23,2124,356,75379
926,16,01,0,7,1,6
733,5,00,1,385,58,168101
657,10,04,68,1687,378,1403057
70,5,00,14,1384,214,987927
691,5,29,7,552,88,25451
499,0,00,16,6640,398,1013952
1039,5,04,1,44,5,911
771,0,22,0,10,1,3999
146,0,00,38,3796,294,240128
1153,10,04,17,515,90,228763
225,17,18,139,6176,477,27757
704,5,38,7,426,45,103301
1133,16,00,0,8,3,4900250
808,16,13,0,6,2,321
670,3,17,76,4677,729,738781
727,10,09,28,307,14,48781
252,5,14,25,2899,620,357007
197,5,08,358,508,410,2906
264,5,31,3,343,83,29446
922,10,54,73,5191,791,13106
103,10,11,0,0,0,90704
657,10,01,31,2674,646,1403057
338,0,04,86,27400,2819,564916
328,19,30,45,777,77,14716
742,14,15,0,6,0,17784
670,3,26,126,7619,1199,738781
341,10,35,42,441,87,2621
204,5,28,40,965,225,72214
791,0,40,20,865,105,196556
215,17,19,22,1385,92,131670
668,10,09,74,3134,512,76896
806,5,00,135,6662,1366,449978
641,10,42,129,3037,581,70837
376,10,00,2,27,3,214428
885,0,36,201,15200,2667,4127975
606,0,32,26,17900,580,88995
183,10,31,808,1900,3563,6173714
366,17,45,2,1939,61,393655
97,14,00,0,1,0,3643
1171,14,12,0,94,40,6342
657,10,55,7,1512,295,1403057
1183,6,37,12,95,22,76211
39,14,03,0,25,1,3745
782,19,00,0,6,0,70299
516,10,15,2,186,28,165268
31,10,26,22,964,160,6152
985,10,31,27,4613,401,114040
809,0,13,51,24800,2121,431122
516,10,39,259,2792,186,165268
657,10,43,63,1187,270,1403057
704,5,00,33,370,33,103301
6,0,14,120,56300,4550,924277
946,16,39,9,358,34,7069
563,14,00,0,616,18,1892
817,5,00,0,19,2,422612
86,10,15,44,1101,222,74245
243,5,36,12,33,10,1125
885,0,03,7,511,88,4127975
379,10,44,15,730,80,45656
386,5,00,54,8947,1707,204998
902,6,08,18,247,60,87682
325,10,37,8,415,51,147595
403,5,56,20,1541,232,119563
716,10,00,86,14800,2667,713303
1063,0,00,554,46800,1895,180045
1061,16,23,0,7,0,553
774,5,10,2,77,9,166617
961,20,59,15,750,124,711547
215,17,28,8,663,38,131670
85,0,01,1,39,7,6786
1059,0,00,27,8094,884,765191
363,0,54,16,3732,343,287731
1061,16,36,0,111,2,553
836,0,40,14,5371,255,246239
182,10,40,7,252,53,143743
902,6,58,24,570,131,87682
366,17,17,0,549,35,393655
663,5,47,109,5561,711,1007396
1165,5,31,2,37,8,64073
926,16,33,4,1431,14,6
829,5,00,0,19,0,919094
1183,6,48,19,258,53,76211
1001,10,43,2,370,49,23477
349,5,00,75,3602,582,38674
103,10,46,0,0,0,90704
657,10,34,26,503,125,1403057
921,14,26,2,288,14,616
167,14,45,0,190,4,4366
308,14,33,0,65,4,498
102,20,46,13,890,22,24429
1183,6,26,75,518,136,76211
804,2,46,22,376,51,143726
914,0,46,0,449,41,50553
227,17,59,19,3246,211,39101
558,5,43,1901,3977,1256,32348
804,2,32,2,51,7,143726
808,16,50,0,0,0,321
621,5,00,0,12,4,4204142
807,11,53,23,5436,283,93515
1036,10,22,60,9917,1966,394063
227,17,13,17,4373,297,39101
70,5,43,69,1063,211,987927
1121,16,20,107,11500,1513,16641
598,19,00,1,0,1,29948
700,20,25,0,26,6,1892
542,17,12,2,1205,54,183420
207,14,53,7,13,5,6084
73,0,40,4,617,16,2386
854,5,00,8,432,67,38858
961,20,24,29,2450,446,711547
1146,0,15,504,13300,4652,650548
553,10,15,95,7999,1748,151577
1165,5,24,1,485,90,64073
667,5,00,5,319,73,155645
289,10,18,146,899,235,57080
979,5,45,37,299,69,201030
639,10,46,85,786,130,36437
1062,20,54,1,29,5,2417
645,0,14,145,27400,3782,583122
19,5,11,0,0,0,1986
707,0,26,8,118,20,104980
521,20,17,1,8,1,830
0,0,01,17,8159,457,916776
760,5,19,19,131,11,13007
663,5,01,305,2203,777,1007396
804,2,40,15,131,15,143726
716,10,00,54,7096,1432,713303
1059,0,26,27,5834,924,765191
517,9,21,66,6310,963,56900
1001,10,48,0,163,26,23477
350,20,30,5,32,0,9104
632,5,00,6,293,48,81613
516,10,42,0,36,3,165268
338,0,00,2,317,15,564916
1029,10,58,134,1100,1799,146569
857,10,39,20,3020,273,31429
619,5,55,57,2970,726,6059482
321,20,58,0,8,0,149
1033,5,02,29,2102,309,37103
367,17,04,42,238,44,18055
496,10,07,49,1610,208,66749
1168,19,52,104,1277,164,2438
1102,5,34,12,832,83,66249
165,5,00,0,38,2,118741
123,14,33,20,3376,92,1439
266,9,50,262,2100,3373,141507
106,17,16,705,89900,2540,138521
63,6,30,2,222,31,196619
740,5,48,11,271,68,16200
1154,20,10,15,192,40,6529
632,5,17,7,962,144,81613
508,0,00,100,69900,4503,541870
663,5,48,612,5634,1185,1007396
1133,16,00,74,5568,1154,4900250
102,20,54,38,1589,72,24429
521,20,59,0,2,0,830
644,5,40,8,2002,451,123501
361,10,39,962,45100,8830,417026
848,19,33,0,11,2,2295
821,0,58,4,32,1,8
222,10,02,3709,4643,3734,31450
704,5,01,9,75,9,103301
581,0,00,0,63,2,285677
962,20,13,0,22,0,556
1215,17,41,44,1906,59,20195
682,5,11,181,5316,356,1172518
600,16,07,11,957,134,36027
1061,16,08,0,6,1,553
516,10,39,3,73,8,165268
885,0,54,132,6952,1204,4127975
949,17,33,486,81800,9826,165467
158,5,00,1,114,27,260026
70,5,00,1,88,6,987927
690,10,49,283,2959,231,2258
535,0,51,71,23600,649,10941
881,5,00,5,247,38,1632899
111,5,38,67,4778,733,116794
107,10,17,8,71,4,738016
804,2,02,0,79,8,143726
206,5,23,8,2545,48,63
366,17,42,0,635,28,393655
571,0,30,11,10600,355,356207
296,8,07,11,806,125,52808
97,14,00,0,60,1,3643
1151,0,00,50,1941,92,1101572
657,10,16,7,429,75,1403057
158,5,21,197,5476,1492,260026
854,5,34,4,96,17,38858
39,14,21,0,15,1,3745
180,5,23,60,2149,427,62055
310,14,16,0,152,3,1702
657,10,53,19,715,158,1403057
3,0,13,383,10700,1849,113667
179,0,00,3,1132,151,150319
1032,9,00,7,713,67,53398
663,5,49,194,2030,352,1007396
657,10,00,10,782,171,1403057
264,5,03,5,963,228,29446
204,5,04,17,158,12,72214
657,10,16,21,318,72,1403057
1001,10,28,5,2862,363,23477
762,0,12,112,71600,3568,490047
355,0,00,1,653,46,9789123
373,5,00,0,5,3,452296
162,10,51,73,487,153,47142
1052,10,01,58,6542,1095,82016
1060,0,24,753,61700,3321,662789
252,5,22,9,619,109,357007
887,8,43,35,181,8,69665
877,0,41,12,2597,100,28774
420,20,38,305,1558,449,106971
1022,5,23,0,323,177,423786
979,5,30,12,710,149,201030
632,5,04,9,533,88,81613
43,5,00,7,3008,237,1587507
215,17,57,13,2006,145,131670
287,17,58,0,36,3,17009
483,5,52,732,2924,1066,55200
851,10,45,8,212,42,61430
974,5,43,36,1940,306,142334
182,10,27,8,408,80,143743
700,20,21,0,27,6,1892
902,6,14,219,499,181,87682
464,10,59,19,505,131,5951
1102,5,47,26,658,53,66249
312,10,14,299,6617,1506,86579
361,10,47,38,2455,361,417026
709,8,01,109,1263,157,49537
182,10,30,67,641,112,143743
162,10,45,84,1138,223,47142
1165,5,41,0,191,44,64073
334,10,20,0,389,56,79397
1120,7,53,52,3866,667,568826
786,5,00,662,16900,6209,3867028
781,5,41,248,2025,398,142456
619,5,52,86,4893,746,6059482
1180,0,53,296,63200,5464,568693
215,17,14,10,885,61,131670
162,10,16,103,1255,308,47142
719,10,58,26,988,73,5297
787,5,23,221,4901,2183,195064
443,5,00,240,16500,3125,513882
682,5,33,141,4787,502,1172518
1151,0,56,552,57300,7487,1101572
560,10,58,41,1126,84,134096
516,10,16,4,51,7,165268
232,19,43,1,843,35,761
403,5,37,12,1115,233,119563
103,10,22,0,0,0,90704
428,10,44,11,398,38,66412
705,19,00,0,7,1,74753
806,5,25,22,729,158,449978
1009,5,50,0,5,0,33
961,20,15,80,3017,530,711547
621,5,18,1864,46400,58200,4204142
164,10,17,13,571,95,26443
70,5,00,42,5017,621,987927
939,10,00,139,5917,1038,83052
809,0,00,1626,19100,5897,431122
278,5,16,0,8,2,1425
366,17,17,0,243,9,393655
354,14,00,1,46,1,271
516,10,09,0,18,3,165268
296,8,57,64,1053,183,52808
10,4,22,1,170,5,5758
207,14,24,2,4,2,6084
530,10,05,7,1759,149,12117
885,0,35,308,5677,927,4127975
1208,14,58,1,127,11,440
583,10,21,7,203,40,29577
355,0,00,135,19300,716,9789123
560,10,58,36,1345,75,134096
804,2,00,19,691,97,143726
732,10,51,0,0,0,41510
885,0,34,10,870,145,4127975
1001,10,17,0,509,76,23477
877,0,28,0,720,32,28774
518,17,20,4,1256,42,102173
222,10,39,1860,2333,1862,31450
63,6,00,203,2496,449,196619
262,5,18,1,126,24,559034
318,5,41,46,877,275,28981
871,0,56,16,823,87,57297
860,0,00,32,7015,1523,3653672
31,10,51,25,3231,130,6152
583,10,34,692,897,703,29577
815,15,49,1,66,6,506878
266,9,00,67,3009,615,141507
366,17,53,39,30800,614,393655
525,19,27,3,492,55,3623
1183,6,39,24,311,71,76211
458,20,31,3,135,26,95
804,2,34,0,102,17,143726
804,2,29,2,97,7,143726
70,5,00,3,164,20,987927
1171,14,27,3,230,18,6342
366,17,47,3,6117,56,393655
107,10,15,0,165,28,738016
806,5,22,50,1876,357,449978
363,0,19,19,4302,396,287731
568,0,00,32,1265,112,274586
663,5,52,224,4610,689,1007396
885,0,45,75,11300,1044,4127975
533,0,02,2,1633,107,11839
632,5,54,41,1610,267,81613
619,5,35,252,2674,606,6059482
923,5,07,2,139,27,60805
1153,10,40,55,999,230,228763
671,5,40,2,61,8,10270
632,5,46,2,581,104,81613
243,5,20,9,69,18,1125
262,5,18,6,76,21,559034
98,5,59,55,1719,242,157004
742,14,17,0,20,0,17784
280,10,35,38,1399,290,59849
207,14,34,143,208,143,6084
222,10,41,1165,1364,1125,31450
71,5,05,0,541,81,28069
793,0,54,67,5586,1072,688274
632,5,57,16,1104,168,81613
221,5,05,513,817,580,19600
782,19,00,0,22,0,70299
667,5,31,48,265,3,155645
252,5,50,84,1330,267,357007
1183,6,19,6,258,37,76211
583,10,54,2286,2800,2304,29577
500,5,46,28,1359,304,169648
644,5,38,6,207,56,123501
39,14,24,0,21,1,3745
1165,5,59,1,792,115,64073
523,10,31,72,742,109,29424
98,5,26,56,11500,1925,157004
713,10,22,54,108,48,95378
334,10,58,97,1247,230,79397
560,10,30,82,2072,224,134096
617,10,56,72,1680,372,176366
438,19,16,0,30,3,4029
886,19,36,0,3,1,30
403,5,41,2,653,156,119563
1165,5,08,2,406,82,64073
438,19,24,5,74,7,4029
474,0,17,45,21500,1850,1156478
1155,10,45,3,83,5,42551
663,5,23,32,1006,150,1007396
518,17,20,158,59500,1668,102173
138,5,00,10,2276,128,7174024
778,5,40,334,2000,4144,115962
29,0,57,0,14,0,632
663,5,44,117,8712,3038,1007396
366,17,03,2,2137,63,393655
609,16,54,5,3371,44,13950
318,5,54,8,218,87,28981
705,19,00,1,30,1,74753
962,20,09,1,1145,14,556
190,17,35,9,611,89,23773
366,17,18,1,936,38,393655
806,5,41,82,2986,550,449978
10,4,49,0,287,10,5758
782,19,00,0,1,0,70299
792,5,01,98,8773,1697,120529
325,10,09,5,255,48,147595
902,6,00,8,180,35,87682
190,17,52,22,1281,121,23773
1121,16,08,20,33300,1168,16641
188,17,21,20,4337,283,51377
162,10,54,68,964,210,47142
811,5,10,415,2870,760,67797
102,20,59,63,3926,147,24429
441,10,43,36,1127,167,15046
70,5,00,27,2947,394,987927
506,0,55,155,56800,7415,593362
811,5,06,17,417,338,67797
262,5,53,44,4019,646,559034
740,5,32,0,210,45,16200
366,17,14,0,412,15,393655
138,5,00,0,677,70,7174024
705,19,00,0,24,2,74753
366,17,55,0,224,11,393655
657,10,54,91,3492,898,1403057
769,17,05,874,18400,28200,26077
1102,5,11,11,663,55,66249
158,5,00,3,100,9,260026
1022,5,24,65,6510,4057,423786
318,5,41,8,121,46,28981
165,5,00,1,99,3,118741
74,19,01,4,117,39,341058
70,5,00,16,1217,215,987927
298,0,40,1,207,5,1183
1034,19,38,3,305,16,3005219
599,10,00,2,86,12,571579
264,5,41,1,251,60,29446
858,10,00,2,36,9,13397
61,0,00,9,0,1,14652
278,5,32,1,9,2,1425
663,5,19,64,2024,303,1007396
116,5,50,30,2291,348,113060
1110,1,56,0,25,3,2114
885,0,00,5,358,24,4127975
644,5,59,401,2508,809,123501
1183,6,01,29,1313,193,76211
393,6,11,117,2249,462,152245
508,0,00,7,2751,167,541870
182,10,57,1,190,37,143743
325,10,49,0,59,7,147595
473,0,00,169,1200,379,822796
1061,16,41,0,2,1,553
103,10,55,0,0,0,90704
583,10,11,7,308,78,29577
264,5,33,8,569,99,29446
165,5,03,187,6700,1214,118741
445,0,04,28,39400,1767,338082
96,20,54,2,9,0,417
896,10,17,38,1091,218,11868
635,20,14,1,13,9,820
1176,8,37,48,1583,215,25108
242,5,00,0,8,0,2325292
657,10,34,36,1974,528,1403057
805,10,38,1,53,3,13297
158,5,00,2,329,32,260026
806,5,55,32,1455,313,449978
902,6,02,5,333,64,87682
619,5,20,176,21200,4223,6059482
366,17,21,3,2697,46,393655
18,0,55,105,77800,3336,835611
657,10,09,45,2446,590,1403057
1122,10,20,859,44900,10600,143150
555,10,00,308,5333,857,36043
811,5,47,434,2052,633,67797
584,10,18,104,1330,289,9923
207,14,38,6,8,4,6084
969,0,55,176,48700,5196,1458205
332,10,04,14,67,9,26378
422,0,05,860,10300,1140,24742
548,19,00,0,270,12,5114158
264,5,00,12,854,157,29446
1001,10,24,0,332,51,23477
1102,5,47,6,112,13,66249
107,10,53,2,584,79,738016
794,0,04,19,2740,314,60435
657,10,38,2,509,100,1403057
179,0,14,27,8795,764,150319
39,14,45,0,72,6,3745
1086,10,24,96,2224,432,11057
737,10,50,17,2371,268,221142
1037,6,43,24,291,77,86266
162,10,26,164,1771,466,47142
881,5,45,42,1978,271,1632899
1165,5,42,8,212,33,64073
781,5,28,81,252,92,142456
645,0,00,2001,17300,5460,583122
804,2,10,1,35,5,143726
1045,10,00,200,4047,782,8850
657,10,00,78,1131,299,1403057
966,20,29,123,2009,418,50521
649,10,52,68,2144,419,6822
74,19,46,0,1,0,341058
160,10,00,29,1157,165,109236
314,5,22,0,0,0,151500
716,10,00,43,3778,957,713303
902,6,27,22,222,52,87682
963,20,01,0,73,5,10123
715,10,25,117,6226,931,24036
815,15,14,33,7138,279,506878
218,17,11,21,5533,332,12729
63,6,00,47,860,112,196619
691,5,08,0,18,3,25451
290,5,47,25,1693,1065,82415
1156,10,33,0,5,0,11237
153,5,00,27,1268,131,8053
242,5,00,3,143,24,2325292
499,0,00,0,13,0,1013952
902,6,12,8,172,40,87682
670,3,15,60,1000,1639,738781
981,10,18,881,20700,918,40015
821,0,03,0,2,0,8
264,5,00,15,600,137,29446
75,5,20,17,372,74,48016
902,6,00,2,182,30,87682
420,20,15,287,1515,438,106971
403,5,36,4,886,117,119563
225,17,26,64,3284,366,27757
4,10,00,91,7493,1416,38917
98,5,00,11,460,66,157004
670,3,59,71,9842,4257,738781
1165,5,55,5,168,22,64073
403,5,59,24,1130,239,119563
854,5,59,9,467,97,38858
319,17,39,6,232,37,140061
412,16,22,0,14,0,1144
1193,10,20,4,73,5,12424
1068,20,35,0,4,0,1174
1085,10,57,166,14900,2364,201165
242,5,04,10,794,116,2325292
25,10,25,49,2595,500,89886
895,9,02,112,2555,564,68881
131,10,32,5,27,2,21155
1037,6,06,19,170,35,86266
264,5,58,2,78,10,29446
387,0,00,0,28,3,799410
98,5,55,15,749,85,157004
865,20,33,1,3,2,71
350,20,12,4,251,10,9104
1067,0,25,2,28,3,5553
68,0,48,267,52600,2204,96285
60,19,07,0,3,0,378
711,10,11,44,1337,244,174379
619,5,57,45,2916,299,6059482
1171,14,58,0,8,3,6342
318,5,56,11,455,151,28981
705,19,00,0,634,14,74753
408,5,00,13,700,115,23043
366,17,20,2,919,13,393655
403,5,29,4,721,154,119563
151,0,01,103,11900,2134,270029
262,5,28,15,230,53,559034
